nid,episode,text,sarcasm,audio_path
54_213,54,"Uh, it's June, my guy. I don't know why this, uh, it shouldn't be this cold. And then they disclosed to me because they have to that, uh, the previous tenant died in the home, uh, to which I asked. And again, this is a beautiful Los Angeles apartment in the heart of Hollywood, California.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_213.mp3
80_44,80,"So he's not that important, but he's a little bit important and he can do like a little bit of stuff. Anyway, um, it seems like this game doesn't do that, which is cool.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_44.mp3
76_5,76,"No, not yet. Uh, we're in the, we're in the Dr. Jekyll phase of the, uh, the process. You see, the thing is, obviously, it is the beginning of the Halloween season, uh, the most wonderful time of the year.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_5.mp3
66_158,66,"Yeah, we're definitely happy to have your videos coming back, but we definitely respect the choice to just be like, taking a break, just doing my thing over here, out in the corner, off of YouTube, and then when I come back, I come back. Mad respect.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_158.mp3
67_207,67,"bring those to the Netherlands in 1605, make a pretty penny. Um, that's a joke about the, uh, tulip bubble, uh, in the Netherlands. Um, good God. Uh, what am I talking about? I eventually had to cut myself off from the Lego flowers because I'm like, I'll just keep buying these forever. I have to decide to be done. Um, so there are a bunch of Lego sets that are like, oh, that'd be really cool. I don't have space for it. Cool. Not, not buying it.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-67/ospod-episode-67_207.mp3
76_136,76,"Yeah, we're excited to have it all, all together on a nice website with our own branding. It's great.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_136.mp3
77_284,77,"And I think that that's all of the school subjects, but don't quote me on that. And then by the time I got to college, half my classes were Chinese and half my classes were film. And it just became a free for all.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_284.mp3
61_357,61,"Anyway. Yeah. Yeah. So pie, soup. If anyone's got the recipe for creamy heart soup, feel free to DM me with that. Tweet at me or something. I do want to make it is the thing. I just haven't found the reliable source yet.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_357.mp3
79_297,79,"He's specifically designed to make the concept of death non-threatening and pleasant. That was Robert Redford? I believe so. Oh, shit. Yeah. Wow.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-79/ospod-episode-79_297.mp3
64_136,64,"Which is why Shibetaro was so relaxing. Cause it's just like, I'm just going to tell this story. This is how it is. Yeah, sorry. There's only so much context I can get. So. Very fun case.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-64/ospod-episode-64_136.mp3
73_86,73,"And, uh, it's edited unlike a lot of actual plays. So you can listen to it without hearing full minutes of dice rolling or plans that we don't do, uh, unless they're fun.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-73/ospod-episode-73_86.mp3
77_341,77,"The text did contradict it later. Still a great, like, headcanon thing. Um, but not something that you would be, it would be fair to get mad at one piece necessarily for, I don't know. I'm starting to ramble about things that I don't, I don't have any reason to talk about. Please get, please get me off.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_341.mp3
77_66,77,"The number of times where we were like, oh my god, that's a really cool and subtle reference to this niche mythological thing, was like...",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_66.mp3
54_155,54,"It's very much like Lord of the Rings, uh, old or this new, like Game of Thrones, prequel style stuff, like very fantasy, you know, the Hobbit where like you're following three halflings as they meet a bunch of weird, kooky characters. Like I play a troll whose name is Antrolio Gutierrez. Uh, and boy is it just like a really fun time. And, uh, I got to help him write it and I used a little bit, I cribbed some stuff off a trope talk again.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_155.mp3
78_226,78,"I feel like the thing with like the Halloween, like a Halloween season movie, like a, a spooky season movie for me is not just a straight up, like just having the horror label does not make me feel like it is in the festive spirit. Something like, I love Nope. I think it's a fantastic film. It's not the kind of scary movie that I would qualify as a Halloween movie, even if I think it's fantastic. No, it's just terrifying. Jaws is in the same boat. It's like, okay, this is not necessarily a, well, they needed a bigger one. Are you sure it's the same boat?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_226.mp3
76_44,76,"do that, but for this church where it's like, it was a church that existed. I'm like, okay, well, yeah, but like, give me something. Um, so I, I didn't intend to, to do anything, you know, complete or comprehensive, but it's like, look for an English language resource on this thing that is, uh,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-76/ospod-episode-76_44.mp3
66_386,66,"Like, it's my lizard, but he's played by, like, Patrick Stewart, but he's just playing a lizard. Like, there's no human English.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_386.mp3
63_143,63,"And it's just always cool seeing the behind-the-scenes creative process for something like that. And also they shouted us out, so that was extremely exciting for me. Very, very good. Um, yeah, so.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-63/ospod-episode-63_143.mp3
78_118,78,"It's like what they say with the last point and two miles is what gets you on the marathon. No, I'm, uh, I'm, I'm going on my, uh, my way too long videos era because I had the last detail that I had tried about, um,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_118.mp3
72_263,72,"That's a fantastic answer. I have very similar feelings about, um, I think it'd be very funny to make Dr. Ian Malcolm from Jurassic Park, uh, Jeff Goldblum's character, teach a college class, but not math. It has to be like philosophy or something. He'd be insufferable and it'd be so funny.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_263.mp3
77_19,77,"It was so cool. Cause like, when we were just, you know, hanging out with Adam while he was streaming it, uh, we did notice in the, in the Twitch chat of like, like a hundred people were watching. And one of them.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-77/ospod-episode-77_19.mp3
58_107,58,"I would win this story. I could do this. I would, I'd be the best.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-58/ospod-episode-58_107.mp3
58_269,58,"I'm kind of stuck here now, aren't I? Um, but for, for me, comfort games is a very nice way to go about.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-58/ospod-episode-58_269.mp3
54_289,54,"Yeah, I think that, it's a two-fold question. Basically, I'm saying, like, if it's a good movie, Manny for Modern Family. If it's a bad movie where it's about all the crimes I committed that I haven't been arrested for yet, then it's going to be Felipe Esparza.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_289.mp3
80_22,80,"Kids these days can't even, yeah. Um, boomer moment. Um, I had a video. Yes. About history, specifically of the new video game Assassin's Creed. My, uh, possibly the last in my somewhat semi-annual tradition of, of reviewing the history of the, the new games as they come out. Um, Origins, Odyssey, Valhalla.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-80/ospod-episode-80_22.mp3
72_9,72,"With over 45 game systems and the ability to create your own, World Anvil has the solutions for players no matter what rules they're using to create and roleplay their ideal character. Or, you know, like, a goblin bastard like we like to play sometimes instead of the ideal, you know?",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-72/ospod-episode-72_9.mp3
54_22,54,"It was good. Sorry. My brain is a little stuck on, like, I feel like we need a new word for the phrase Renaissance man, because, like, so many internet content creators that we know do, like, five million different things, but, like, boss bitch. Yeah, I guess that works.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-54/ospod-episode-54_22.mp3
78_136,78,"I will have to use nerd homework to define dune once on a podcast with you like a year ago, and it has since answered the lexicon.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-78/ospod-episode-78_136.mp3
67_349,67,"The more chill you are about it, the better. Senior prom was a wonderful experience.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-67/ospod-episode-67_349.mp3
66_136,66,"I hope you enjoy. Yeah, I'm excited, especially because obviously in the last like month or two, the subject of AI has gotten, I mean, I really don't think we should be calling it that at this point. I feel like there's a whole space of like,",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-66/ospod-episode-66_136.mp3
74_312,74,"Oh boy. I think that we can also, you know, scheme is a capital S word here, right? Like, I do really think we need to get into the hijinks of it all. Um, here's my pro, my proposal.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-74/ospod-episode-74_312.mp3
61_110,61,"Yeah, the trope talk on The Heart, a video topic that I've gone on the record in previous podcasts saying I didn't think I could make a video about. Character growth.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_110.mp3
61_12,61,"$10,000 for earthquake relief. That was great. Thanks to Cyan for helping organize that one. And, uh, basically, um.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-61/ospod-episode-61_12.mp3
60_337,60,"As long as your internet doesn't die partway through the stream, you'll be better than I was a few weeks back.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-60/ospod-episode-60_337.mp3
67_137,67,"And then some guy in the audience is like, look at that idiot caring. And then the next frame, you put it into the mouth of the other guy where he becomes orange and it's like, look at this idiot for caring. That was just such a perfect encapsulation of the, the intent of the writer to just.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-67/ospod-episode-67_137.mp3
71_94,71,"You know, reduce that to, uh, to blend in better with Starfleet. There's a funny little scene that I might have used as an example where he, like, teaches his daughter how to blink, uh, because it's a little thing that, like, really kind of helps not creep out the humans, which is also a funny way to cover for the fact that Data is covered, played by a human actor who does need to blink sometimes.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-71/ospod-episode-71_94.mp3
